法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,
臺灣臺南地方法院,101法登社42,972,設立登記,社團法人臺南市佑康社會文教慈善關懷協會,101/10/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGLJAAD&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000042&ef=TND&fg=1,
臺灣臺南地方法院,101法登社43,973,設立登記,社團法人台南縣藥師公會,101/10/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGLiAAF&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000043&ef=TND&fg=1,
臺灣臺南地方法院,101法登社44,975,設立登記,社團法人成大慈幼薪傳協會,101/10/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMnAAF&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000044&ef=TND&fg=1,
臺灣臺南地方法院,101法登社45,976,設立登記,社團法人中華民國美容髮型美甲造型藝術推廣協會,101/11/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMpAAA&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000045&ef=TND&fg=1,
臺灣臺南地方法院,101法登社46,978,設立登記,社團法人中華民國國立臺南大學（南師）校友總會,101/12/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGNTAAB&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000046&ef=TND&fg=1,
臺灣臺南地方法院,101法登社47,979,設立登記,社團法人台南市諮商心理師公會,101/12/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMbAAB&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000047&ef=TND&fg=1,
臺灣臺南地方法院,101法登社48,980,設立登記,社團法人臺南市常青田徑協會,101/12/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMbAAA&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000048&ef=TND&fg=1,
臺灣臺南地方法院,101法登社49,981,設立登記,社團法人臺南市馬楞楞學會,101/12/21,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMdAAB&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000049&ef=TND&fg=1,
臺灣臺南地方法院,101法登社50,983,設立登記,社團法人臺南市基督教新興牧鄰協會,101/12/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMWAAE&bc=101&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000050&ef=TND&fg=1,
臺灣臺南地方法院,101法登財1,920,設立登記,財團法人台灣基督長老教會台南後甲教會,101/01/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF5%2FAAJ&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,101法登財2,925,設立登記,財團法人台北市中華唇顎裂兒童基金會,101/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF6QAAG&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,101法登財3,926,設立登記,財團法人勵馨社會福利事業基金會,101/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF65AAB&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,101法登財4,927,設立登記,財團法人何世忠文化藝術基金會,101/01/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF5TAAI&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,101法登財5,930,設立登記,財團法人臺南市私立永靜教養院,101/01/31,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF63AAD&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,101法登財6,934,設立登記,財團法人天使心家族社會福利基金會,101/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAF62AAH&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,101法登財7,952,設立登記,財團法人臺南市孔廟文化基金會,101/06/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGGEAAE&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,101法登財8,953,設立登記,財團法人臺南市私立靜觀社會福利慈善事業基金會,101/06/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGEeAAB&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,101法登財9,967,設立登記,財團法人台南市私立小北社會福利慈善事業基金會,101/08/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGKaAAF&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,101法登財10,974,設立登記,財團法人臺南市國學書院傳統文化基金會,101/10/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMGAAI&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,101法登財11,977,設立登記,財團法人美芝城文化基金會,101/11/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGNTAAA&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,101法登財12,982,設立登記,財團法人台灣基督長老教會台南神學院,101/12/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMWAAG&bc=101&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,102法登他1,278,變更登記,財團法人國立成功大學工程科學文教基金會,101/01/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGOHAAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=TND&fg=1,
臺灣臺南地方法院,102法登他2,344,變更登記,財團法人天主教伯利恆文教基金會,102/01/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGOHAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=TND&fg=1,
臺灣臺南地方法院,102法登他3,398,變更登記,社團法人台南市國立台南啟聰學校校友會,102/01/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhOAAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=TND&fg=1,
臺灣臺南地方法院,102法登他4,794,變更登記,財團法人育合春教育基金會,102/01/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGOHAAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=TND&fg=1,
臺灣臺南地方法院,102法登他5,48,變更登記,財團法人崑山科技大學,102/01/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGMZAAI&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=TND&fg=1,
臺灣臺南地方法院,102法登他6,930,變更登記,財團法人臺南市私立永靜教養院,102/01/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGNwAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=TND&fg=1,
臺灣臺南地方法院,102法登他7,91,變更登記,財團法人敏惠醫護管理專科學校,102/01/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhfAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=TND&fg=1,
臺灣臺南地方法院,102法登他8,342,變更登記,社團法人中華民國截肢青少年輔健勵進會,102/01/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhaAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=TND&fg=1,
臺灣臺南地方法院,102法登他9,65,變更登記,財團法人南臺科技大學,102/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg3AAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=TND&fg=1,
臺灣臺南地方法院,102法登他10,395,變更登記,財團法人台南一信文教紀念基金會,102/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg3AAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=TND&fg=1,
臺灣臺南地方法院,102法登他11,856,變更登記,財團法人黃家古厝文化藝術基金會,102/01/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg3AAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=TND&fg=1,
臺灣臺南地方法院,102法登他12,49,變更登記,財團法人嘉南藥理科技大學,102/01/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgwAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=TND&fg=1,
臺灣臺南地方法院,102法登他13,66,變更登記,財團法人台灣省台南縣白河鎮大仙寺,102/01/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgwAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=TND&fg=1,
臺灣臺南地方法院,102法登他14,692,變更登記,財團法人千佛山佛教基金會,102/01/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgsAAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=TND&fg=1,
臺灣臺南地方法院,102法登他15,169,變更登記,財團法人樹河社會福利基金會,102/01/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgrAAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=TND&fg=1,
臺灣臺南地方法院,102法登他16,693,變更登記,社團法人台灣基督教兒童青少年關懷協會,102/01/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiRAAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=TND&fg=1,
臺灣臺南地方法院,102法登他17,583,變更登記,財團法人台南市私立健生障礙照護中心,102/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhfAAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=TND&fg=1,
臺灣臺南地方法院,102法登他18,386,變更登記,財團法人台南市立復興國中文教基金會,102/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhsAAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=TND&fg=1,
臺灣臺南地方法院,102法登他19,59,變更登記,財團法人台灣省台南縣私立陽明高級工商職業學校,102/01/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiRAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=TND&fg=1,
臺灣臺南地方法院,102法登他20,36,變更登記,財團法人台南市亞洲高級餐旅職業學校,102/01/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGjnAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=TND&fg=1,
臺灣臺南地方法院,102法登他21,544,變更登記,財團法人台灣省台南市基督教活水基督教會,102/01/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhfAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=TND&fg=1,
臺灣臺南地方法院,102法登他22,903,變更登記,財團法人奇美博物館基金會,102/01/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhfAAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=TND&fg=1,
臺灣臺南地方法院,102法登他23,45,變更登記,天主教聖功學校財團法人,102/01/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiIAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=TND&fg=1,
臺灣臺南地方法院,102法登他24,276,變更登記,財團法人成大會計文教基金會,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg4AAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=TND&fg=1,
臺灣臺南地方法院,102法登他25,84,變更登記,財團法人臺南市六信高級中學,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgmAAA&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=TND&fg=1,
臺灣臺南地方法院,102法登他26,26,變更登記,財團法人臺南市私立南光高級中學,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGjjAAI&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=TND&fg=1,
臺灣臺南地方法院,102法登他27,197,變更登記,財團法人台南市私立鄭高輝社會福利慈善事業基金會,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgoAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=TND&fg=1,
臺灣臺南地方法院,102法登他28,443,變更登記,財團法人安平文教基金會,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgoAAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=TND&fg=1,
臺灣臺南地方法院,102法登他29,681,變更登記,社團法人台南市身心障礙者自立更生創業協會,102/01/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh%2FAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=TND&fg=1,
臺灣臺南地方法院,102法登他30,62,變更登記,奇美醫療財團法人,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgoAAL&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=TND&fg=1,
臺灣臺南地方法院,102法登他31,294,變更登記,財團法人白河兒童文教基金會,102/01/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg4AAA&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=TND&fg=1,
臺灣臺南地方法院,102法登他32,672,變更登記,社團法人台灣室內環境品質學會,102/01/30,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh%2FAAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=TND&fg=1,
臺灣臺南地方法院,102法登他33,33,變更登記,財團法人臺灣省臺南市私立崑山高級中學,102/02/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiIAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=TND&fg=1,
臺灣臺南地方法院,102法登他34,61,變更登記,財團法人台南市私立明達高級中學,102/02/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiIAAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=TND&fg=1,
臺灣臺南地方法院,102法登他35,572,變更登記,財團法人長女教育基金會,102/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhOAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=TND&fg=1,
臺灣臺南地方法院,102法登他36,800,變更登記,財團法人文龍文化藝術基金會,102/02/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiRAAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=TND&fg=1,
臺灣臺南地方法院,102法登他37,47,變更登記,方濟會學校財團法人,102/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGiIAAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=TND&fg=1,
臺灣臺南地方法院,102法登他38,83,變更登記,財團法人臺南市私立新榮高級中學,102/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhCAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=TND&fg=1,
臺灣臺南地方法院,102法登他39,13,變更登記,財團法人台南市私立長榮女子高級中學,102/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhOAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=TND&fg=1,
臺灣臺南地方法院,102法登他40,56,變更登記,財團法人遠東科技大學,102/02/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh9AAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=TND&fg=1,
臺灣臺南地方法院,102法登他41,291,變更登記,財團法人紅崴天字文教基金會,102/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh9AAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000041&ef=TND&fg=1,
臺灣臺南地方法院,102法登他42,545,變更登記,財團法人台南市私立上崙社會福利慈善事業基金會,102/02/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh9AAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=TND&fg=1,
臺灣臺南地方法院,102法登他43,739,變更登記,社團法人台灣南美會,102/02/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGh9AAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=TND&fg=1,
臺灣臺南地方法院,102法登他44,223,變更登記,財團法人私立長榮大學,102/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhQAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000044&ef=TND&fg=1,
臺灣臺南地方法院,102法登他45,476,變更登記,康寧學校財團法人,102/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhSAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=TND&fg=1,
臺灣臺南地方法院,102法登他46,642,變更登記,財團法人勝寶文化基金會,102/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhOAAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=TND&fg=1,
臺灣臺南地方法院,102法登他47,228,變更登記,財團法人蔡春丁文教基金會,102/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhSAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=TND&fg=1,
臺灣臺南地方法院,102法登他48,17,變更登記,財團法人台灣省台南市私立光華女子高級中學,102/02/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGj4AAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000048&ef=TND&fg=1,
臺灣臺南地方法院,102法登他49,135,變更登記,財團法人台南市私立行原社會福利慈善事業基金會,102/02/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhSAAB&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=TND&fg=1,
臺灣臺南地方法院,102法登他50,856,變更登記,財團法人黃家古厝文化藝術基金會,102/02/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGj4AAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=TND&fg=1,
臺灣臺南地方法院,102法登他51,318,變更登記,財團法人曾氏子女紀念先嚴曾松根公先慈曾黃水月娘社會福利慈善事業基金會,102/02/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhSAAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=TND&fg=1,
臺灣臺南地方法院,102法登他52,55,變更登記,財團法人南榮技術學院,102/02/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgaAAA&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=TND&fg=1,
臺灣臺南地方法院,102法登他53,111,變更登記,財團法人台灣省私立統一企業社會福利慈善事業基金會,102/02/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGj4AAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000053&ef=TND&fg=1,
臺灣臺南地方法院,102法登他54,918,變更登記,財團法人台灣基督長老教會台南和順教會,102/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhQAAI&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=TND&fg=1,
臺灣臺南地方法院,102法登他56,618,變更登記,財團法人岳山文化藝術基金會,102/03/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGhgAAJ&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=TND&fg=1,
臺灣臺南地方法院,102法登他57,103,變更登記,財團法人台灣省台南市伊甸基督教會,102/03/05,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGjNAAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=TND&fg=1,
臺灣臺南地方法院,102法登他58,686,變更登記,社團法人台南市長遠慈善會,102/03/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGjNAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=TND&fg=1,
臺灣臺南地方法院,102法登他59,235,變更登記,社團法人台南市永康國際青年商會,102/03/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg5AAC&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=TND&fg=1,
臺灣臺南地方法院,102法登他60,993,變更登記,社團法人中華民國家庭教育專業人員協會,102/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGj9AAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=TND&fg=1,
臺灣臺南地方法院,102法登他61,421,變更登記,財團法人台灣基督長老教會南神神學院基金會,102/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGj9AAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000061&ef=TND&fg=1,
臺灣臺南地方法院,102法登他62,500,變更登記,財團法人南部科學工業園區環境保護發展推動基金會,102/03/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGgpAAD&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=TND&fg=1,
臺灣臺南地方法院,102法登他63,317,變更登記,財團法人台南市私立康寧教養院,102/03/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg5AAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=TND&fg=1,
臺灣臺南地方法院,102法登他64,221,變更登記,財團法人臺南高工文教基金會,102/03/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg5AAF&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=TND&fg=1,
臺灣臺南地方法院,102法登他65,25,變更登記,財團法人臺灣省臺南市私立南英高級商工職業學校,102/03/14,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGg5AAE&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=TND&fg=1,
